FlightID,AirlineID,AircraftID,DepartureLocationID,ArrivalLocationID,DepartureTime,ArrivalTime,FlightDuration,PassengerCount
1204,5,3,7,5,2025-02-26 19:07:15.083020,2025-02-27 06:07:15.083020,11,178
1205,1,4,8,2,2025-02-25 19:07:15.083027,2025-02-26 05:07:15.083027,10,184
1206,6,1,1,7,2025-03-29 19:07:15.083033,2025-03-29 21:07:15.083033,2,76
1207,2,3,7,5,2025-02-06 19:07:15.083039,2025-02-07 05:07:15.083039,10,62
1208,1,1,8,3,2025-04-04 19:07:15.083045,2025-04-05 05:07:15.083045,10,112
1209,2,2,1,7,2024-11-06 19:07:15.083052,2024-11-07 02:07:15.083052,7,295
1210,5,2,6,8,2024-12-26 19:07:15.083058,2024-12-27 01:07:15.083058,6,124
1211,5,4,8,8,2025-02-21 19:07:15.083064,2025-02-22 05:07:15.083064,10,53
1212,3,1,1,4,2024-04-27 19:07:15.083070,2024-04-27 21:07:15.083070,2,206
1213,1,4,3,7,2024-07-28 19:07:15.083077,2024-07-29 02:07:15.083077,7,128
1214,6,2,4,2,2024-11-10 19:07:15.083086,2024-11-11 02:07:15.083086,7,135
1215,1,3,2,2,2024-05-30 19:07:15.083093,2024-05-30 23:07:15.083093,4,90
1216,3,4,1,2,2024-05-31 19:07:15.083099,2024-06-01 07:07:15.083099,12,174
1217,1,2,5,4,2024-10-17 19:07:15.083106,2024-10-18 05:07:15.083106,10,272
1218,2,2,2,5,2024-10-09 19:07:15.083112,2024-10-10 01:07:15.083112,6,281
1219,2,2,3,5,2024-09-19 19:07:15.083118,2024-09-20 04:07:15.083118,9,218
1220,3,2,7,4,2024-11-05 19:07:15.083125,2024-11-06 01:07:15.083125,6,89
1221,1,4,2,3,2024-04-21 19:07:15.083134,2024-04-22 02:07:15.083134,7,190
1222,5,3,1,6,2024-08-30 19:07:15.083140,2024-08-30 20:07:15.083140,1,109
1223,3,3,2,5,2024-09-02 19:07:15.083147,2024-09-03 07:07:15.083147,12,212
1224,6,3,6,4,2024-05-20 19:07:15.083153,2024-05-20 22:07:15.083153,3,90
1225,4,4,3,3,2024-05-22 19:07:15.083159,2024-05-23 05:07:15.083159,10,273
1226,3,2,1,2,2024-12-14 19:07:15.083166,2024-12-15 06:07:15.083166,11,217
1227,1,1,2,8,2024-08-30 19:07:15.083172,2024-08-31 01:07:15.083172,6,142
1228,6,4,5,2,2025-02-20 19:07:15.083178,2025-02-20 20:07:15.083178,1,118
1229,3,2,2,6,2024-09-03 19:07:15.083185,2024-09-04 03:07:15.083185,8,151
1230,4,4,1,2,2024-10-03 19:07:15.083191,2024-10-04 03:07:15.083191,8,271
1231,5,1,8,6,2025-04-12 19:07:15.083197,2025-04-13 04:07:15.083197,9,241
1232,1,3,2,5,2025-02-13 19:07:15.083206,2025-02-14 05:07:15.083206,10,256
1233,6,3,2,3,2024-07-17 19:07:15.083213,2024-07-18 01:07:15.083213,6,217
1234,3,3,3,2,2024-07-30 19:07:15.083219,2024-07-31 07:07:15.083219,12,148
1235,3,1,8,8,2024-12-22 19:07:15.083226,2024-12-22 21:07:15.083226,2,201
1236,5,2,3,4,2024-07-16 19:07:15.083233,2024-07-16 23:07:15.083233,4,281
1237,1,1,3,1,2025-02-14 19:07:15.083239,2025-02-14 22:07:15.083239,3,66
1238,5,2,2,2,2024-10-11 19:07:15.083246,2024-10-11 21:07:15.083246,2,278
1239,5,2,1,5,2024-06-05 19:07:15.083252,2024-06-06 03:07:15.083252,8,206
1240,5,1,8,6,2024-06-21 19:07:15.083258,2024-06-22 06:07:15.083258,11,276
1241,1,3,8,1,2025-03-14 19:07:15.083264,2025-03-14 23:07:15.083264,4,199
1242,2,1,2,5,2024-05-18 19:07:15.083271,2024-05-19 00:07:15.083271,5,118
1243,4,3,6,6,2024-07-01 19:07:15.083278,2024-07-01 20:07:15.083278,1,274
1244,4,4,8,3,2024-10-14 19:07:15.083284,2024-10-15 04:07:15.083284,9,288
1245,2,2,1,4,2024-04-27 19:07:15.083290,2024-04-28 06:07:15.083290,11,224
1246,1,2,3,3,2024-09-04 19:07:15.083307,2024-09-05 01:07:15.083307,6,125
1247,4,3,4,2,2025-03-28 19:07:15.083314,2025-03-29 06:07:15.083314,11,157
1248,3,2,3,3,2025-01-04 19:07:15.083321,2025-01-05 06:07:15.083321,11,228
1249,2,4,8,8,2024-09-18 19:07:15.083327,2024-09-19 01:07:15.083327,6,195
1250,1,1,7,2,2024-11-04 19:07:15.083336,2024-11-05 02:07:15.083336,7,199
1251,2,4,5,3,2024-09-15 19:07:15.083342,2024-09-15 20:07:15.083342,1,117
1252,1,2,4,1,2024-08-09 19:07:15.083348,2024-08-10 01:07:15.083348,6,298
1253,6,3,1,8,2024-07-30 19:07:15.083355,2024-07-30 20:07:15.083355,1,108
1254,1,1,7,7,2024-08-23 19:07:15.083361,2024-08-24 03:07:15.083361,8,168
1255,2,4,4,6,2024-05-13 19:07:15.083367,2024-05-13 21:07:15.083367,2,169
1256,5,2,5,4,2024-08-25 19:07:15.083373,2024-08-25 22:07:15.083373,3,219
1257,4,2,4,2,2025-03-05 19:07:15.083380,2025-03-06 04:07:15.083380,9,173
1258,4,2,8,3,2024-10-01 19:07:15.083386,2024-10-02 07:07:15.083386,12,242
1259,1,2,6,3,2024-09-17 19:07:15.083392,2024-09-17 22:07:15.083392,3,132
1260,5,2,2,2,2025-01-29 19:07:15.083398,2025-01-29 20:07:15.083398,1,269
1261,1,2,3,8,2025-03-16 19:07:15.083404,2025-03-17 07:07:15.083404,12,135
1262,1,3,2,6,2024-06-26 19:07:15.083411,2024-06-27 01:07:15.083411,6,262
1263,6,4,6,3,2025-01-08 19:07:15.083417,2025-01-09 04:07:15.083417,9,121
1264,2,3,7,2,2024-10-06 19:07:15.083426,2024-10-06 22:07:15.083426,3,111
1265,2,1,6,4,2024-11-18 19:07:15.083432,2024-11-19 03:07:15.083432,8,173
1266,1,1,3,8,2024-06-21 19:07:15.083438,2024-06-22 03:07:15.083438,8,98
1267,3,1,4,4,2024-09-18 19:07:15.083444,2024-09-19 01:07:15.083444,6,161
1268,1,3,1,7,2024-06-23 19:07:15.083453,2024-06-24 06:07:15.083453,11,277
1269,1,3,2,8,2024-09-09 19:07:15.083459,2024-09-09 21:07:15.083459,2,116
1270,4,1,8,7,2024-09-20 19:07:15.083466,2024-09-21 00:07:15.083466,5,124
1271,4,1,5,2,2024-06-20 19:07:15.083472,2024-06-21 00:07:15.083472,5,138
1272,4,2,2,7,2024-12-28 19:07:15.083478,2024-12-28 23:07:15.083478,4,177
1273,3,1,2,6,2024-12-27 19:07:15.083484,2024-12-28 02:07:15.083484,7,236
1274,2,2,7,8,2024-06-21 19:07:15.083491,2024-06-21 22:07:15.083491,3,95
1275,6,3,3,5,2025-04-10 19:07:15.083497,2025-04-11 04:07:15.083497,9,217
1276,2,3,5,6,2024-10-06 19:07:15.083503,2024-10-07 04:07:15.083503,9,203
1277,2,1,4,6,2024-10-15 19:07:15.083510,2024-10-16 00:07:15.083510,5,242
1278,3,1,7,6,2024-06-23 19:07:15.083516,2024-06-23 22:07:15.083516,3,270
1279,6,2,6,6,2024-06-29 19:07:15.083525,2024-06-29 21:07:15.083525,2,178
1280,2,3,1,3,2024-07-20 19:07:15.083531,2024-07-20 20:07:15.083531,1,147
1281,4,3,7,3,2025-02-17 19:07:15.083537,2025-02-17 23:07:15.083537,4,132
1282,2,1,2,2,2024-06-28 19:07:15.083544,2024-06-29 06:07:15.083544,11,240
1283,5,1,4,1,2025-01-14 19:07:15.083551,2025-01-14 22:07:15.083551,3,226
1284,5,4,2,5,2025-01-08 19:07:15.083557,2025-01-09 06:07:15.083557,11,168
1285,2,1,4,2,2024-10-26 19:07:15.083564,2024-10-27 00:07:15.083564,5,91
1286,2,3,7,8,2024-07-24 19:07:15.083570,2024-07-25 03:07:15.083570,8,220
1287,6,2,5,2,2024-09-10 19:07:15.083586,2024-09-10 23:07:15.083586,4,285
1288,6,2,5,8,2025-03-22 19:07:15.083596,2025-03-23 03:07:15.083596,8,221
1289,2,2,1,6,2024-08-11 19:07:15.083607,2024-08-11 20:07:15.083607,1,169
1290,5,3,6,7,2024-05-23 19:07:15.083613,2024-05-23 22:07:15.083613,3,64
1291,1,2,6,8,2024-08-02 19:07:15.083619,2024-08-03 01:07:15.083619,6,236
1292,1,3,7,2,2024-06-19 19:07:15.083634,2024-06-20 00:07:15.083634,5,150
1293,3,1,5,1,2024-08-15 19:07:15.083645,2024-08-16 05:07:15.083645,10,212
1294,6,4,7,5,2024-10-11 19:07:15.083657,2024-10-12 05:07:15.083657,10,215
1295,4,2,8,8,2024-10-07 19:07:15.083669,2024-10-08 01:07:15.083669,6,158
1296,5,1,1,5,2024-10-24 19:07:15.083675,2024-10-24 21:07:15.083675,2,248
1297,5,4,7,5,2024-06-12 19:07:15.083682,2024-06-12 23:07:15.083682,4,163
1298,3,1,7,6,2024-04-30 19:07:15.083693,2024-05-01 02:07:15.083693,7,147
1299,2,4,7,1,2025-01-10 19:07:15.083705,2025-01-11 03:07:15.083705,8,210
1300,4,2,8,6,2024-04-19 19:07:15.083717,2024-04-20 05:07:15.083717,10,123
1301,6,3,1,2,2024-05-23 19:07:15.083728,2024-05-24 03:07:15.083728,8,138
1302,6,1,4,1,2025-03-04 19:07:15.083739,2025-03-05 04:07:15.083739,9,263
1303,1,1,2,2,2024-11-27 19:07:15.083761,2024-11-28 02:07:15.083761,7,240
1304,5,3,5,1,2024-07-13 19:07:15.083772,2024-07-14 00:07:15.083772,5,141
1305,6,4,1,3,2024-08-13 19:07:15.083787,2024-08-14 07:07:15.083787,12,256
1306,3,1,2,4,2024-05-01 19:07:15.083807,2024-05-02 05:07:15.083807,10,178
1307,1,1,8,8,2024-08-27 19:07:15.083814,2024-08-28 06:07:15.083814,11,275
1308,1,1,7,6,2024-08-15 19:07:15.083820,2024-08-16 04:07:15.083820,9,212
1309,1,3,7,1,2024-04-27 19:07:15.083826,2024-04-27 20:07:15.083826,1,158
1310,4,4,4,5,2025-02-14 19:07:15.083832,2025-02-14 20:07:15.083832,1,246
1311,1,1,1,4,2024-06-13 19:07:15.083839,2024-06-13 20:07:15.083839,1,216
1312,1,1,3,5,2024-12-29 19:07:15.083847,2024-12-30 07:07:15.083847,12,167
1313,5,3,6,1,2024-10-28 19:07:15.083852,2024-10-29 05:07:15.083852,10,229
1314,5,3,8,1,2024-04-20 19:07:15.083859,2024-04-21 06:07:15.083859,11,85
1315,4,1,8,8,2024-07-02 19:07:15.083865,2024-07-03 01:07:15.083865,6,272
1316,2,1,8,8,2024-08-30 19:07:15.083872,2024-08-31 02:07:15.083872,7,109
1317,4,2,7,3,2024-12-10 19:07:15.083878,2024-12-11 02:07:15.083878,7,119
1318,3,3,4,6,2024-09-12 19:07:15.083884,2024-09-13 02:07:15.083884,7,228
1319,1,3,2,2,2025-03-09 19:07:15.083890,2025-03-10 05:07:15.083890,10,284
1320,5,1,4,4,2024-10-09 19:07:15.083897,2024-10-10 04:07:15.083897,9,137
1321,3,4,5,5,2024-11-06 19:07:15.083903,2024-11-07 06:07:15.083903,11,212
1322,6,1,5,4,2025-03-02 19:07:15.083909,2025-03-02 23:07:15.083909,4,141
1323,1,1,1,2,2024-06-03 19:07:15.083919,2024-06-03 21:07:15.083919,2,158
1324,2,3,1,8,2025-01-07 19:07:15.083925,2025-01-07 20:07:15.083925,1,144
1325,4,3,4,8,2024-06-09 19:07:15.083931,2024-06-10 06:07:15.083931,11,129
1326,5,4,5,5,2024-05-18 19:07:15.083937,2024-05-19 03:07:15.083937,8,271
1327,5,4,3,8,2025-03-08 19:07:15.083944,2025-03-09 05:07:15.083944,10,297
1328,4,4,7,5,2024-08-09 19:07:15.083950,2024-08-10 00:07:15.083950,5,185
1329,3,2,2,4,2024-12-24 19:07:15.083956,2024-12-25 03:07:15.083956,8,175
1330,3,3,1,3,2024-10-03 19:07:15.083962,2024-10-04 01:07:15.083962,6,153
1331,4,3,8,8,2024-09-07 19:07:15.083970,2024-09-08 00:07:15.083970,5,87
1332,4,2,7,7,2024-08-10 19:07:15.083976,2024-08-11 00:07:15.083976,5,179
1333,4,3,3,6,2025-01-24 19:07:15.083982,2025-01-25 02:07:15.083982,7,79
1334,5,4,6,1,2024-05-10 19:07:15.083988,2024-05-11 02:07:15.083988,7,210
1335,5,4,7,3,2025-03-01 19:07:15.083995,2025-03-02 06:07:15.083995,11,231
1336,1,3,3,4,2024-06-25 19:07:15.084001,2024-06-26 07:07:15.084001,12,167
1337,4,1,5,2,2024-06-01 19:07:15.084007,2024-06-02 04:07:15.084007,9,274
1338,5,4,2,1,2024-07-13 19:07:15.084014,2024-07-14 06:07:15.084014,11,66
1339,4,4,7,8,2024-11-29 19:07:15.084020,2024-11-29 23:07:15.084020,4,230
1340,2,3,3,8,2024-09-26 19:07:15.084026,2024-09-27 06:07:15.084026,11,139
1341,1,1,3,8,2025-03-22 19:07:15.084032,2025-03-23 01:07:15.084032,6,264
1342,5,2,1,1,2024-05-11 19:07:15.084041,2024-05-12 04:07:15.084041,9,159
1343,2,4,4,2,2024-08-05 19:07:15.084047,2024-08-06 00:07:15.084047,5,212
1344,3,3,4,4,2025-04-14 19:07:15.084053,2025-04-14 20:07:15.084053,1,219
1345,4,3,8,8,2024-10-09 19:07:15.084059,2024-10-09 23:07:15.084059,4,103
1346,2,4,8,6,2024-05-24 19:07:15.084065,2024-05-25 02:07:15.084065,7,208
1347,2,2,8,3,2025-03-10 19:07:15.084071,2025-03-10 22:07:15.084071,3,180
1348,5,1,1,4,2024-12-15 19:07:15.084078,2024-12-16 06:07:15.084078,11,233
1349,2,4,8,4,2024-04-29 19:07:15.084083,2024-04-30 07:07:15.084083,12,166
1350,6,1,6,6,2024-12-23 19:07:15.084091,2024-12-23 23:07:15.084091,4,255
1351,1,1,8,7,2025-02-22 19:07:15.084097,2025-02-23 02:07:15.084097,7,115
1352,6,1,7,5,2024-07-25 19:07:15.084103,2024-07-25 23:07:15.084103,4,295
1353,4,4,5,2,2024-07-19 19:07:15.084109,2024-07-20 01:07:15.084109,6,284
1354,3,1,8,4,2024-07-26 19:07:15.084115,2024-07-26 20:07:15.084115,1,194
1355,5,1,1,5,2024-10-07 19:07:15.084122,2024-10-08 07:07:15.084122,12,268
1356,1,1,7,3,2024-12-15 19:07:15.084131,2024-12-15 20:07:15.084131,1,143
1357,6,2,2,5,2025-04-02 19:07:15.084137,2025-04-03 05:07:15.084137,10,276
1358,6,1,8,3,2025-03-17 19:07:15.084143,2025-03-18 03:07:15.084143,8,285
1359,2,3,2,5,2025-01-01 19:07:15.084150,2025-01-02 02:07:15.084150,7,185
1360,4,2,3,8,2024-06-28 19:07:15.084159,2024-06-29 00:07:15.084159,5,151
1361,3,4,4,2,2024-11-08 19:07:15.084165,2024-11-08 22:07:15.084165,3,285
1362,3,2,4,1,2025-02-10 19:07:15.084171,2025-02-11 00:07:15.084171,5,264
1363,4,3,6,2,2025-03-20 19:07:15.084177,2025-03-21 04:07:15.084177,9,272
1364,2,3,2,2,2025-01-08 19:07:15.084183,2025-01-09 05:07:15.084183,10,202
1365,2,1,6,6,2025-01-08 19:07:15.084190,2025-01-09 03:07:15.084190,8,186
1366,6,3,6,2,2024-07-21 19:07:15.084196,2024-07-22 05:07:15.084196,10,165
1367,5,3,7,8,2025-01-01 19:07:15.084202,2025-01-02 04:07:15.084202,9,230
1368,2,3,6,4,2025-01-09 19:07:15.084208,2025-01-09 23:07:15.084208,4,176
1369,2,2,1,8,2024-04-28 19:07:15.084214,2024-04-28 20:07:15.084214,1,155
1370,3,4,6,8,2025-02-11 19:07:15.084222,2025-02-11 23:07:15.084222,4,162
1371,4,1,7,2,2024-08-31 19:07:15.084228,2024-09-01 05:07:15.084228,10,165
1372,5,2,1,1,2024-06-03 19:07:15.084234,2024-06-04 02:07:15.084234,7,129
1373,4,1,2,6,2024-07-27 19:07:15.084241,2024-07-28 00:07:15.084241,5,91
1374,4,1,2,1,2024-07-20 19:07:15.084267,2024-07-21 07:07:15.084267,12,67
1375,2,3,3,8,2024-12-30 19:07:15.084274,2024-12-30 21:07:15.084274,2,64
1376,5,3,3,4,2025-01-25 19:07:15.084280,2025-01-26 07:07:15.084280,12,172
1377,6,3,3,5,2024-08-02 19:07:15.084286,2024-08-03 04:07:15.084286,9,127
1378,5,2,6,3,2025-01-15 19:07:15.084295,2025-01-16 01:07:15.084295,6,223
1379,3,1,2,3,2024-07-14 19:07:15.084301,2024-07-15 06:07:15.084301,11,70
1380,2,1,3,2,2025-02-26 19:07:15.084307,2025-02-27 02:07:15.084307,7,128
1381,3,2,1,5,2024-08-01 19:07:15.084313,2024-08-02 01:07:15.084313,6,276
1382,3,3,8,2,2024-06-03 19:07:15.084320,2024-06-03 20:07:15.084320,1,155
1383,5,4,4,2,2025-02-11 19:07:15.084326,2025-02-12 07:07:15.084326,12,109
1384,3,2,1,8,2024-06-22 19:07:15.084332,2024-06-23 00:07:15.084332,5,258
1385,3,1,1,1,2024-12-16 19:07:15.084339,2024-12-17 06:07:15.084339,11,300
1386,5,2,6,3,2025-03-13 19:07:15.084345,2025-03-14 06:07:15.084345,11,156
1387,1,4,3,8,2025-03-10 19:07:15.084355,2025-03-10 22:07:15.084355,3,64
1388,3,4,3,5,2024-10-25 19:07:15.084361,2024-10-26 07:07:15.084361,12,190
1389,4,1,2,3,2024-10-10 19:07:15.084367,2024-10-11 06:07:15.084367,11,228
1390,1,4,2,5,2025-02-27 19:07:15.084373,2025-02-28 00:07:15.084373,5,128
1391,1,4,1,3,2024-05-12 19:07:15.084388,2024-05-13 00:07:15.084388,5,293
1392,5,3,4,6,2024-11-12 19:07:15.084394,2024-11-13 07:07:15.084394,12,105
1393,3,3,7,4,2024-09-30 19:07:15.084400,2024-10-01 02:07:15.084400,7,221
1394,1,4,4,1,2024-10-06 19:07:15.084407,2024-10-06 22:07:15.084407,3,61
1395,1,2,6,1,2025-01-29 19:07:15.084413,2025-01-30 02:07:15.084413,7,124
1396,2,1,2,4,2024-10-10 19:07:15.084422,2024-10-11 02:07:15.084422,7,255
1397,2,1,8,2,2024-09-05 19:07:15.084429,2024-09-06 00:07:15.084429,5,133
1398,5,2,5,5,2024-08-05 19:07:15.084435,2024-08-06 07:07:15.084435,12,110
1399,4,3,6,1,2025-01-06 19:07:15.084441,2025-01-06 20:07:15.084441,1,175
1400,2,4,4,8,2024-09-22 19:07:15.084448,2024-09-22 20:07:15.084448,1,153
1401,1,3,4,3,2024-12-15 19:07:15.084454,2024-12-16 03:07:15.084454,8,278
1402,4,2,2,3,2024-11-20 19:07:15.084460,2024-11-20 22:07:15.084460,3,89
1403,5,2,6,3,2025-01-03 19:07:15.084466,2025-01-04 05:07:15.084466,10,115
1404,4,4,1,4,2025-02-16 19:07:15.084473,2025-02-17 03:07:15.084473,8,283
1405,6,2,8,4,2025-01-11 19:07:15.084479,2025-01-11 22:07:15.084479,3,237
1406,5,3,8,4,2024-08-11 19:07:15.084497,2024-08-11 21:07:15.084497,2,299
1407,1,4,3,1,2024-07-25 19:07:15.084503,2024-07-26 05:07:15.084503,10,171
1408,1,1,1,6,2024-07-30 19:07:15.084510,2024-07-31 01:07:15.084510,6,189
1409,1,1,7,3,2024-09-13 19:07:15.084517,2024-09-13 21:07:15.084517,2,214
1410,4,2,3,7,2025-01-21 19:07:15.084523,2025-01-21 21:07:15.084523,2,130
1411,2,1,7,2,2025-02-01 19:07:15.084530,2025-02-02 04:07:15.084530,9,280
1412,4,1,8,8,2025-03-04 19:07:15.084536,2025-03-05 02:07:15.084536,7,222
1413,6,3,1,7,2024-05-17 19:07:15.084542,2024-05-18 06:07:15.084542,11,250
1414,6,3,1,4,2024-12-12 19:07:15.084554,2024-12-13 07:07:15.084554,12,104
1415,6,4,4,1,2024-08-01 19:07:15.084563,2024-08-02 05:07:15.084563,10,88
1416,4,3,5,5,2025-03-03 19:07:15.084569,2025-03-04 02:07:15.084569,7,154
1417,5,2,2,4,2024-12-20 19:07:15.084575,2024-12-21 02:07:15.084575,7,205
1418,6,1,3,2,2024-12-26 19:07:15.084581,2024-12-27 05:07:15.084581,10,185
1419,5,2,5,5,2024-05-31 19:07:15.084587,2024-05-31 20:07:15.084587,1,253
1420,4,4,5,1,2024-04-27 19:07:15.084594,2024-04-28 01:07:15.084594,6,124
1421,6,1,4,5,2024-09-23 19:07:15.084600,2024-09-24 02:07:15.084600,7,66
1422,1,3,5,6,2025-04-07 19:07:15.084606,2025-04-07 23:07:15.084606,4,254
1423,4,4,6,2,2024-11-10 19:07:15.084613,2024-11-11 04:07:15.084613,9,131
1424,6,2,7,1,2024-12-02 19:07:15.084619,2024-12-02 20:07:15.084619,1,151
1425,1,3,7,8,2024-06-11 19:07:15.084625,2024-06-11 23:07:15.084625,4,160
1426,3,4,3,8,2024-08-12 19:07:15.084631,2024-08-13 02:07:15.084631,7,253
1427,1,2,6,6,2025-01-18 19:07:15.084638,2025-01-19 06:07:15.084638,11,264
1428,1,3,5,8,2024-05-10 19:07:15.084644,2024-05-10 21:07:15.084644,2,70
1429,4,3,5,6,2025-03-06 19:07:15.084654,2025-03-07 02:07:15.084654,7,159
1430,5,2,5,5,2024-09-23 19:07:15.084666,2024-09-24 05:07:15.084666,10,85
1431,1,2,2,4,2025-02-20 19:07:15.084679,2025-02-20 23:07:15.084679,4,86
1432,1,1,3,3,2024-09-18 19:07:15.084689,2024-09-19 02:07:15.084689,7,151
1433,1,4,5,5,2025-02-21 19:07:15.084699,2025-02-22 05:07:15.084699,10,131
1434,3,1,5,1,2024-11-27 19:07:15.084707,2024-11-28 04:07:15.084707,9,260
1435,2,3,7,4,2025-01-23 19:07:15.084718,2025-01-23 23:07:15.084718,4,96
1436,2,3,6,5,2024-09-09 19:07:15.084729,2024-09-09 23:07:15.084729,4,246
1437,2,3,6,7,2024-08-07 19:07:15.084739,2024-08-07 20:07:15.084739,1,233
1438,5,4,5,6,2025-01-02 19:07:15.084754,2025-01-03 06:07:15.084754,11,251
1439,5,3,6,1,2025-02-20 19:07:15.084764,2025-02-20 22:07:15.084764,3,109
1440,6,4,3,4,2024-10-05 19:07:15.084775,2024-10-06 03:07:15.084775,8,159
1441,1,4,2,2,2025-02-12 19:07:15.084786,2025-02-13 05:07:15.084786,10,265
1442,1,2,3,4,2025-03-05 19:07:15.084796,2025-03-06 01:07:15.084796,6,71
1443,2,3,4,3,2024-09-06 19:07:15.084807,2024-09-07 02:07:15.084807,7,131
1444,4,1,8,3,2024-10-08 19:07:15.084818,2024-10-09 01:07:15.084818,6,211
1445,2,3,6,2,2025-02-22 19:07:15.084835,2025-02-23 04:07:15.084835,9,273
1446,3,3,5,2,2024-10-28 19:07:15.084841,2024-10-28 21:07:15.084841,2,183
1447,3,1,8,1,2025-01-04 19:07:15.084847,2025-01-05 04:07:15.084847,9,238
1448,2,1,8,4,2025-02-08 19:07:15.084854,2025-02-08 21:07:15.084854,2,84
1449,6,1,8,7,2024-05-26 19:07:15.084860,2024-05-27 02:07:15.084860,7,185
1450,1,1,4,6,2025-03-24 19:07:15.084867,2025-03-25 02:07:15.084867,7,137
1451,4,2,1,4,2024-10-04 19:07:15.084878,2024-10-05 02:07:15.084878,7,233
1452,2,2,8,7,2024-08-01 19:07:15.084885,2024-08-01 20:07:15.084885,1,54
1453,6,2,4,5,2024-05-09 19:07:15.084891,2024-05-09 21:07:15.084891,2,61
1454,1,3,1,1,2024-12-25 19:07:15.084898,2024-12-26 04:07:15.084898,9,285
1455,4,2,6,2,2025-02-20 19:07:15.084904,2025-02-21 04:07:15.084904,9,154
1456,6,4,3,8,2024-09-28 19:07:15.084910,2024-09-29 07:07:15.084910,12,114
1457,2,2,2,2,2025-03-14 19:07:15.084917,2025-03-15 07:07:15.084917,12,105
1458,2,2,5,7,2025-04-08 19:07:15.084923,2025-04-08 21:07:15.084923,2,87
1459,2,1,7,7,2025-01-11 19:07:15.084931,2025-01-11 22:07:15.084931,3,288
1460,3,2,6,4,2024-10-06 19:07:15.084937,2024-10-07 06:07:15.084937,11,203
1461,1,1,1,4,2024-07-18 19:07:15.084944,2024-07-19 00:07:15.084944,5,238
1462,3,3,4,4,2025-01-05 19:07:15.084950,2025-01-06 01:07:15.084950,6,129
1463,3,2,4,3,2024-10-29 19:07:15.084956,2024-10-30 06:07:15.084956,11,286
1464,1,1,8,2,2025-01-27 19:07:15.084963,2025-01-28 06:07:15.084963,11,73
1465,3,2,8,4,2025-03-28 19:07:15.084970,2025-03-29 03:07:15.084970,8,254
1466,5,2,1,8,2024-10-03 19:07:15.084976,2024-10-04 06:07:15.084976,11,115
1467,5,4,5,7,2024-08-26 19:07:15.084982,2024-08-26 23:07:15.084982,4,150
1468,4,1,1,5,2024-11-09 19:07:15.084988,2024-11-09 22:07:15.084988,3,202
1469,4,2,2,6,2025-02-28 19:07:15.084995,2025-02-28 23:07:15.084995,4,191
1470,2,4,7,2,2024-12-15 19:07:15.085004,2024-12-16 03:07:15.085004,8,235
1471,3,1,7,2,2025-01-04 19:07:15.085010,2025-01-05 06:07:15.085010,11,59
1472,3,1,2,3,2024-05-27 19:07:15.085016,2024-05-28 04:07:15.085016,9,83
1473,6,3,3,4,2024-05-21 19:07:15.085023,2024-05-22 06:07:15.085023,11,165
1474,4,2,4,3,2024-10-16 19:07:15.085029,2024-10-17 03:07:15.085029,8,79
1475,6,2,4,7,2024-06-24 19:07:15.085035,2024-06-24 23:07:15.085035,4,176
1476,2,3,8,3,2024-07-12 19:07:15.085041,2024-07-13 03:07:15.085041,8,155
1477,4,1,7,3,2024-09-28 19:07:15.085048,2024-09-28 23:07:15.085048,4,77
1478,3,3,1,3,2024-05-09 19:07:15.085057,2024-05-10 03:07:15.085057,8,241
1479,5,4,3,1,2025-03-12 19:07:15.085064,2025-03-12 23:07:15.085064,4,228
1480,5,2,5,7,2024-06-30 19:07:15.085070,2024-06-30 23:07:15.085070,4,219
1481,5,3,5,1,2024-12-29 19:07:15.085076,2024-12-30 03:07:15.085076,8,176
1482,4,1,4,5,2024-06-27 19:07:15.085083,2024-06-28 07:07:15.085083,12,84
1483,2,1,5,6,2024-09-30 19:07:15.085089,2024-10-01 02:07:15.085089,7,70
1484,1,3,6,5,2025-01-01 19:07:15.085096,2025-01-02 01:07:15.085096,6,223
1485,5,1,7,5,2024-06-01 19:07:15.085102,2024-06-01 22:07:15.085102,3,60
1486,5,1,2,2,2024-09-19 19:07:15.085108,2024-09-20 06:07:15.085108,11,242
1487,1,3,4,2,2024-04-28 19:07:15.085114,2024-04-29 05:07:15.085114,10,287
1488,4,3,6,1,2024-11-07 19:07:15.085123,2024-11-08 04:07:15.085123,9,73
1489,5,1,2,5,2024-06-24 19:07:15.085129,2024-06-24 23:07:15.085129,4,227
1490,6,1,2,4,2024-10-12 19:07:15.085135,2024-10-13 07:07:15.085135,12,252
1491,2,3,1,7,2024-09-23 19:07:15.085142,2024-09-24 01:07:15.085142,6,165
1492,4,3,7,5,2024-12-13 19:07:15.085148,2024-12-14 04:07:15.085148,9,107
1493,3,3,4,7,2024-12-16 19:07:15.085154,2024-12-17 01:07:15.085154,6,160
1494,1,3,8,2,2024-05-21 19:07:15.085160,2024-05-22 01:07:15.085160,6,79
1495,1,4,1,2,2024-09-18 19:07:15.085166,2024-09-19 02:07:15.085166,7,128
1496,4,2,4,8,2024-12-08 19:07:15.085172,2024-12-08 23:07:15.085172,4,282
1497,3,2,8,3,2025-04-17 19:07:15.085178,2025-04-18 03:07:15.085178,8,167
1498,3,3,7,4,2024-04-30 19:07:15.085191,2024-04-30 20:07:15.085191,1,149
1499,6,4,3,6,2024-08-23 19:07:15.085201,2024-08-24 06:07:15.085201,11,297
